depmap_id,CCLEName,OncotreeLineage,OncotreePrimaryDisease,TP53_refined_status,any_TP53_LoF_high_impact,RTR_score_combined_rank_0_1,combined_RTR_quadrant,secondary_repair_preservation,secondary_repair_preservation_rank,secondary_removal_vulnerability,secondary_removal_vulnerability_rank,primary_repair_preservation,primary_repair_preservation_rank,primary_removal_vulnerability,primary_removal_vulnerability_rank,combined_repair_preservation_rank,combined_removal_vulnerability_rank,secondary_any_repair_median_auc,secondary_removal_median_auc,primary_any_repair_median_logfc,primary_removal_median_logfc,secondary_RTR_delta_any_repair_minus_removal,primary_RTR_delta_any_repair_minus_removal,RTR_score_formula_note,RTR_high_removal_high_quadrant_combined,RTR_high_top20pct,RTR_low_bottom20pct
ACH-000794,BICR22_UPPER_AERODIGESTIVE_TRACT,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.889273356401384,repair-low / removal-high,,,,,-0.101949557389,0.1591695501730103,0.731594701719,0.9238754325259516,0.1591695501730103,0.9238754325259516,,,-0.101949557389,-0.731594701719,,0.62964514433,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000573,MDAMB436_BREAST,Breast,Invasive Breast Carcinoma,TP53 LoF/high-impact,True,0.8882641291810842,repair-high / removal-high,1.13310031982033,0.8833333333333333,0.207132683001636,0.6458333333333334,0.029379307862,0.7041522491349481,0.5815904522995,0.8044982698961938,0.7937427912341407,0.7251658016147635,1.13310031982033,0.792867316998364,0.029379307862,-0.5815904522995,0.340233002821966,0.6109697601615001,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000518,CAL33_UPPER_AERODIGESTIVE_TRACT,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.8875432525951558,repair-high / removal-high,,,,,0.01753357713795,0.6678200692041523,0.610763591876,0.8183391003460208,0.6678200692041523,0.8183391003460208,,,0.01753357713795,-0.610763591876,,0.62829716901395,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000133,HS729_SOFT_TISSUE,Fibroblast,Non-Cancerous,TP53 LoF/high-impact,True,0.8836541234140716,repair-high / removal-high,1.087279415545615,0.8125,0.2096298680677729,0.6666666666666666,0.0184381806883,0.6730103806228374,0.662284022638,0.8788927335640139,0.7427551903114187,0.7727797001153403,1.087279415545615,0.790370131932227,0.0184381806883,-0.662284022638,0.2969092836133878,0.6807222033263001,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000378,NCIH647_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.8823529411764706,repair-high / removal-high,,,,,0.007803608375425,0.6280276816608996,0.616736443482,0.8391003460207612,0.6280276816608996,0.8391003460207612,,,0.007803608375425,-0.616736443482,,0.624540051857425,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000356,MKN45_STOMACH,Esophagus/Stomach,Esophagogastric Adenocarcinoma,TP53 LoF/high-impact,True,0.8792387543252596,repair-high / removal-high,0.984539649965299,0.55625,0.274703872545047,0.9625,0.03358872821225,0.7214532871972318,0.772616832173,0.9394463667820068,0.6388516435986159,0.9509731833910036,0.984539649965299,0.725296127454953,0.03358872821225,-0.772616832173,0.259243522510346,0.80620556038525,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-001212,TTC642_SOFT_TISSUE,Soft Tissue,Rhabdoid Cancer,TP53 mutation-not-called,False,0.8771626297577855,repair-high / removal-high,,,,,-0.003275738800825,0.5726643598615917,0.6239127254129999,0.8442906574394463,0.5726643598615917,0.8442906574394463,,,-0.003275738800825,-0.6239127254129999,,0.6206369866121749,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000849,MDAMB468_BREAST,Breast,Invasive Breast Carcinoma,TP53 LoF/high-impact,True,0.8756379757785466,repair-high / removal-high,1.0458323968817,0.7354166666666667,0.2257222797283055,0.79375,0.0232787614012,0.6851211072664359,0.7139768589815001,0.9152249134948096,0.7102688869665513,0.8544874567474048,1.0458323968817,0.7742777202716945,0.0232787614012,-0.7139768589815001,0.2715546766100053,0.7372556203827001,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000803,COLO668_LUNG,Lung,Lung Neuroendocrine Tumor,TP53 LoF/high-impact,True,0.8749891868512111,repair-high / removal-high,1.13836497954008,0.8979166666666667,0.2275568279662849,0.8083333333333333,0.0540196587042,0.7889273356401384,0.512971928057,0.6972318339100346,0.8434220011534026,0.7527825836216839,1.13836497954008,0.772443172033715,0.0540196587042,-0.512971928057,0.365921807506365,0.5669915867612,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000685,L33_PANCREAS,Pancreas,Adenosquamous Carcinoma of the Pancreas,TP53 LoF/high-impact,True,0.8723039215686275,repair-high / removal-high,1.079365808568315,0.8020833333333334,0.241243469590868,0.8645833333333334,0.0300608776082,0.7093425605536332,0.573302717786,0.7889273356401384,0.7557129469434833,0.8267553344867359,1.079365808568315,0.7587565304091319,0.0300608776082,-0.573302717786,0.3206092781591831,0.6033635953941999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000833,RH30_SOFT_TISSUE,Soft Tissue,Rhabdomyosarcoma,TP53 LoF/high-impact,True,0.8688292964244522,repair-high / removal-high,1.23653250091846,0.9729166666666668,0.1901665084634629,0.4979166666666667,-0.012290992228,0.532871972318339,0.547646847913,0.7525951557093425,0.7528943194925029,0.6252559111880046,1.23653250091846,0.809833491536537,-0.012290992228,-0.547646847913,0.4266990093819229,0.535355855685,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000505,RKN_SOFT_TISSUE,Soft Tissue,Leiomyosarcoma,TP53 LoF/high-impact,True,0.8634803921568628,repair-high / removal-high,1.28040746184988,0.9854166666666668,0.1985044363000125,0.5583333333333333,-0.0001628906701175,0.5847750865051903,0.525165792855,0.7162629757785467,0.7850958765859285,0.63729815455594,1.28040746184988,0.8014955636999874,-0.0001628906701175,-0.525165792855,0.4789118981498925,0.5250029021848824,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000255,LMSU_STOMACH,Esophagus/Stomach,Esophagogastric Adenocarcinoma,TP53 LoF/high-impact,True,0.8625180219146482,repair-high / removal-high,0.982098786292542,0.5395833333333333,0.251662221801322,0.8958333333333334,0.0845484547097,0.8667820069204152,0.902320011913,0.9740484429065744,0.7031826701268742,0.934940888119954,0.982098786292542,0.748337778198678,0.0845484547097,-0.902320011913,0.233761008093864,0.9868684666227,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000407,SNU685_ENDOMETRIUM,Uterus,Endometrial Carcinoma,TP53 LoF/high-impact,True,0.8622549019607844,repair-high / removal-high,1.016003538090585,0.65625,0.237018482848886,0.85,-0.037185119772,0.416955017301038,0.793754882406,0.9498269896193772,0.5366025086505191,0.8999134948096885,1.016003538090585,0.762981517151114,-0.037185119772,-0.793754882406,0.253022020939471,0.756569762634,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000242,RT4_URINARY_TRACT,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,TP53 mutation-not-called,False,0.8609140715109573,repair-low / removal-high,1.04943560717064,0.7416666666666667,0.2179670713295665,0.7458333333333333,-0.105262183089,0.1522491349480969,0.778175363552,0.944636678200692,0.4469579008073818,0.8452350057670127,1.04943560717064,0.7820329286704335,-0.105262183089,-0.778175363552,0.2674026785002064,0.672913180463,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000982,GP2D_LARGE_INTESTINE,Bowel,Colorectal Adenocarcinoma,TP53 mutation-not-called,False,0.8597282295271049,repair-low / removal-high,0.926417150868921,0.1708333333333333,0.301886972842471,0.9916666666666668,-0.0780791216319,0.2525951557093425,1.17284363911,0.9965397923875432,0.2117142445213379,0.994103229527105,0.926417150868921,0.698113027157529,-0.0780791216319,-1.17284363911,0.2283041237113919,1.0947645174781,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000946,HEC265_ENDOMETRIUM,Uterus,Endometrial Carcinoma,TP53 mutation-not-called,False,0.8552443771626297,repair-high / removal-high,0.9612063615527064,0.425,0.2693479766457339,0.95625,0.121039440842,0.9411764705882352,0.74512255261,0.9273356401384084,0.6830882352941177,0.9417928200692042,0.9612063615527064,0.730652023354266,0.121039440842,-0.74512255261,0.2305543381984404,0.8661619934520001,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000909,JHUEM2_ENDOMETRIUM,Uterus,Endometrial Carcinoma,TP53 mutation-not-called,False,0.8550677623990772,repair-low / removal-high,0.920680782997833,0.1270833333333333,0.3085842059688767,0.9958333333333332,0.0247940375344,0.6903114186851211,0.851989419104,0.9653979238754326,0.4086973760092272,0.980615628604383,0.920680782997833,0.6914157940311233,0.0247940375344,-0.851989419104,0.2292649889667096,0.8767834566384,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000756,GI1_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Diffuse Glioma,TP53 LoF/high-impact,True,0.8545919838523645,repair-low / removal-high,0.959116420498583,0.40625,0.2797044570958225,0.9708333333333332,-0.0364106724140999,0.4186851211072664,0.833871648442,0.9602076124567474,0.4124675605536332,0.9655204728950404,0.959116420498583,0.7202955429041775,-0.0364106724140999,-0.833871648442,0.2388208775944055,0.7974609760279,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000169,RD_SOFT_TISSUE,Soft Tissue,Rhabdomyosarcoma,TP53 LoF/high-impact,True,0.8521085640138408,repair-high / removal-high,1.05697593858528,0.7666666666666667,0.284565814231272,0.9770833333333332,0.1043247225555999,0.9065743944636678,0.453448181699,0.583044982698962,0.8366205305651673,0.7800641580161476,1.05697593858528,0.715434185768728,0.1043247225555999,-0.453448181699,0.3415417528165522,0.5577729042546,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000632,HS944T_SKIN,Skin,Melanoma,TP53 LoF/high-impact,True,0.8492106401384083,repair-high / removal-high,1.11594812902597,0.8604166666666667,0.1708298079369079,0.2833333333333333,0.0316247754602,0.7162629757785467,0.572790366951,0.7854671280276817,0.7883398212226067,0.5344002306805076,1.11594812902597,0.8291701920630921,0.0316247754602,-0.572790366951,0.286777936962878,0.6044151424112001,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000469,YH13_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Adult-Type Diffuse Glioma,TP53 LoF/high-impact,True,0.8487204440599769,repair-high / removal-high,1.20311155304324,0.95625,0.188626292091558,0.4833333333333333,0.04677111658045,0.7681660899653979,0.479182573924,0.6280276816608996,0.862208044982699,0.5556805074971165,1.20311155304324,0.811373707908442,0.04677111658045,-0.479182573924,0.3917378451347979,0.52595369050445,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-001193,SKPNDW_BONE,Bone,Ewing Sarcoma,TP53 LoF/high-impact,True,0.8442906574394463,repair-low / removal-high,,,,,-0.04514979714255,0.3823529411764705,0.64464944093,0.8633217993079585,0.3823529411764705,0.8633217993079585,,,-0.04514979714255,-0.64464944093,,0.59949964378745,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000041,RDES_BONE,Bone,Ewing Sarcoma,TP53 LoF/high-impact,True,0.8408304498269896,repair-low / removal-high,,,,,-0.0640050695983,0.3114186851211072,0.662644312403,0.8806228373702422,0.3114186851211072,0.8806228373702422,,,-0.0640050695983,-0.662644312403,,0.5986392428047,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000973,639V_URINARY_TRACT,Bladder/Urinary Tract,Urethral Cancer,TP53 LoF/high-impact,True,0.839637399077278,repair-high / removal-high,0.978278966159033,0.5145833333333333,0.2464122533675519,0.875,0.0669802415737499,0.8321799307958477,0.759287940405,0.9307958477508652,0.6733816320645905,0.9028979238754326,0.978278966159033,0.7535877466324481,0.0669802415737499,-0.759287940405,0.2246912195265848,0.8262681819787501,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000273,SF539_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Diffuse Glioma,TP53 LoF/high-impact,True,0.8333189158016148,repair-low / removal-high,1.02706493103682,0.7020833333333333,0.2140331869304728,0.7041666666666667,-0.118436630426,0.115916955017301,0.782336610801,0.9463667820069204,0.4090001441753171,0.8252667243367935,1.02706493103682,0.7859668130695272,-0.118436630426,-0.782336610801,0.2410981179672928,0.6638999803750001,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000847,HGC27_STOMACH,Esophagus/Stomach,Esophagogastric Adenocarcinoma,TP53 LoF/high-impact,True,0.8317798442906574,repair-high / removal-high,0.993754459035013,0.5833333333333334,0.221509549565544,0.7666666666666667,0.4209704164815,1.0,0.616315005115,0.8356401384083045,0.7916666666666667,0.8011534025374856,0.993754459035013,0.778490450434456,0.4209704164815,-0.616315005115,0.215264008600557,1.0372854215965,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000415,BICR6_UPPER_AERODIGESTIVE_TRACT,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.8314482410611304,repair-low / removal-high,0.990506694299726,0.575,0.2604027366652419,0.93125,-0.0761187118102,0.259515570934256,0.702497612921,0.9083044982698962,0.417257785467128,0.919777249134948,0.990506694299726,0.7395972633347581,-0.0761187118102,-0.702497612921,0.250909430964968,0.6263789011108,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000276,HCC38_BREAST,Breast,Invasive Breast Carcinoma,TP53 LoF/high-impact,True,0.8310301326412919,repair-high / removal-high,1.14672663924944,0.9,0.2081457187832119,0.6520833333333333,0.0927569615343,0.8788927335640139,0.423104135709,0.5069204152249135,0.889446366782007,0.5795018742791234,1.14672663924944,0.791854281216788,0.0927569615343,-0.423104135709,0.3548723580326519,0.5158610972433,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000040,U118MG_CENTRAL_NERVOUS_SYSTEM,CNS/Brain,Adult-Type Diffuse Glioma,TP53 LoF/high-impact,True,0.8309400230680508,repair-high / removal-low,1.12031541500129,0.8666666666666667,0.1938874946396085,0.525,0.151838331947,0.9653979238754326,0.400458947222,0.4550173010380622,0.9160322952710496,0.4900086505190311,1.12031541500129,0.8061125053603915,0.151838331947,-0.400458947222,0.3142029096408985,0.552297279169,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000950,LOVO_LARGE_INTESTINE,Bowel,Colorectal Adenocarcinoma,TP53 mutation-not-called,False,0.8256451845444059,repair-high / removal-high,1.09063862381231,0.8208333333333333,0.2530613496744345,0.9020833333333332,-0.04055295091805,0.4031141868512111,0.556645410937,0.7612456747404844,0.6119737600922722,0.8316645040369088,1.09063862381231,0.7469386503255655,-0.04055295091805,-0.556645410937,0.3436999734867445,0.51609246001895,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000986,HT115_LARGE_INTESTINE,Bowel,Colorectal Adenocarcinoma,TP53 LoF/high-impact,True,0.8217993079584776,repair-low / removal-high,,,,,-0.0943952171728,0.1868512110726643,0.678880714135,0.8927335640138409,0.1868512110726643,0.8927335640138409,,,-0.0943952171728,-0.678880714135,,0.5844854969622,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-001029,CHLA10_BONE,Bone,Ewing Sarcoma,TP53 LoF/high-impact,True,0.8200692041522492,repair-low / removal-high,,,,,-0.0633113255274,0.3131487889273356,0.64759354044,0.8667820069204152,0.3131487889273356,0.8667820069204152,,,-0.0633113255274,-0.64759354044,,0.5842822149125999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000511_FAILED_STR,,,,TP53 mutation-not-called,False,0.8183391003460208,repair-high / removal-high,,,,,0.09376221979825,0.8823529411764706,0.490468679437,0.6539792387543253,0.8823529411764706,0.6539792387543253,,,0.09376221979825,-0.490468679437,,0.5842308992352501,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000296,OUMS23_LARGE_INTESTINE,Bowel,Colorectal Adenocarcinoma,TP53 LoF/high-impact,True,0.8171316320645905,repair-high / removal-high,1.0742327393584,0.79375,0.1878278857731909,0.4791666666666667,0.0636749965087,0.8217993079584776,0.5303741917555,0.7318339100346021,0.8077746539792388,0.6055002883506344,1.0742327393584,0.812172114226809,0.0636749965087,-0.5303741917555,0.2620606251315911,0.5940491882642001,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000736,SNU601_STOMACH,Esophagus/Stomach,Esophagogastric Adenocarcinoma,TP53 LoF/high-impact,True,0.8158016147635525,repair-low / removal-high,0.90607520867978,0.075,0.3009181926849742,0.9895833333333334,-0.09054685893675,0.2006920415224913,1.21414851413,0.9982698961937716,0.1378460207612456,0.9939266147635524,0.90607520867978,0.6990818073150258,-0.09054685893675,-1.21414851413,0.2069934013647542,1.12360165519325,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000186,NCIH2444_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.813447952710496,repair-high / removal-high,1.18290505657229,0.9354166666666668,0.2159446123902415,0.7270833333333333,0.1158599691225,0.9307958477508652,0.361344899413,0.3892733564013841,0.9331062572087658,0.5581783448673587,1.18290505657229,0.7840553876097585,0.1158599691225,-0.361344899413,0.3988496689625316,0.4772048685355,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000366,SKNDZ_AUTONOMIC_GANGLIA,Peripheral Nervous System,Neuroblastoma,TP53 LoF/high-impact,True,0.8131487889273357,repair-high / removal-high,,,,,0.134850055947,0.953287197231834,0.4377074535874999,0.5449826989619377,0.953287197231834,0.5449826989619377,,,0.134850055947,-0.4377074535874999,,0.5725575095344999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000096,G401_SOFT_TISSUE,Kidney,Rhabdoid Cancer,TP53 LoF/high-impact,True,0.811652970011534,repair-low / removal-high,0.92579164621634,0.1645833333333333,0.2818220289799296,0.9729166666666668,-0.1252359797684999,0.1003460207612456,1.08888951071,0.9930795847750864,0.1324646770472895,0.9829981257208766,0.92579164621634,0.7181779710200704,-0.1252359797684999,-1.08888951071,0.2076136751962696,0.9636535309415,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-001318,PLCPRF5_LIVER,Liver,Hepatocellular Carcinoma,TP53 LoF/high-impact,True,0.8095227797001154,repair-high / removal-high,1.082020961754605,0.8041666666666667,0.1840875973188934,0.43125,0.1205416685945,0.9394463667820068,0.457921747354,0.5916955017301038,0.8718065167243367,0.5114727508650518,1.082020961754605,0.8159124026811065,0.1205416685945,-0.457921747354,0.2661085590734985,0.5784634159485,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000885,TOV21G_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 mutation-not-called,False,0.804909169550173,repair-low / removal-high,0.933191630496808,0.2020833333333333,0.2745483478712139,0.9604166666666668,-0.0785947688062499,0.2474048442906574,0.914248065314,0.9792387543252596,0.2247440888119953,0.9698277104959632,0.933191630496808,0.725451652128786,-0.0785947688062499,-0.914248065314,0.2077399783680219,0.8356532965077501,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000666,NCIH1355_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.8042856113033449,repair-high / removal-low,1.24374984305852,0.9791666666666666,0.1706703708732679,0.2791666666666667,0.1171371459255,0.9325259515570934,0.346736043357,0.3598615916955017,0.95584630911188,0.3195141291810842,1.24374984305852,0.829329629126732,0.1171371459255,-0.346736043357,0.4144202139317881,0.4638731892825,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000249,CL11_LARGE_INTESTINE,Bowel,Colorectal Adenocarcinoma,TP53 LoF/high-impact,True,0.8027681660899654,repair-high / removal-high,,,,,0.01258320555615,0.6522491349480969,0.553346095015,0.7577854671280276,0.6522491349480969,0.7577854671280276,,,0.01258320555615,-0.553346095015,,0.56592930057115,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,True,False
ACH-000264,CALU6_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.8012759515570935,repair-low / removal-high,0.9646197377278728,0.4458333333333333,0.2692050899311989,0.9541666666666668,-0.0913758592738,0.1989619377162629,0.705618405624,0.9117647058823528,0.3223976355247981,0.9329656862745098,0.9646197377278728,0.730794910068801,-0.0913758592738,-0.705618405624,0.2338248276590718,0.6142425463502,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,True,False
ACH-000481,NCIH2170_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 LoF/high-impact,True,0.7947628316032296,repair-high / removal-high,1.026590766903945,0.7,0.2206684584044982,0.75625,0.1047248286975,0.9083044982698962,0.477909729297,0.6245674740484429,0.8041522491349481,0.6904087370242215,1.026590766903945,0.7793315415955018,0.1047248286975,-0.477909729297,0.2472592253084431,0.5826345579945,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,False,False
ACH-000713,CAOV3_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 LoF/high-impact,True,0.7943807670126874,repair-high / removal-low,1.16357610391397,0.9229166666666668,0.2105305262521497,0.6791666666666667,0.27394157509,0.9965397923875432,0.193968528567,0.1055363321799307,0.959728229527105,0.3923514994232987,1.16357610391397,0.7894694737478503,0.27394157509,-0.193968528567,0.3741066301661198,0.467910103657,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000444,LU99_LUNG,Lung,Non-Small Cell Lung Cancer,TP53 mutation-not-called,False,0.791774798154556,repair-low / removal-high,0.98288696192936,0.5458333333333333,0.2273561866632555,0.80625,-0.0781784844337,0.2508650519031142,0.824633204984,0.9567474048442908,0.3983491926182237,0.8814987024221453,0.98288696192936,0.7726438133367445,-0.0781784844337,-0.824633204984,0.2102431485926155,0.7464547205502999,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000014,HS294T_SKIN,Skin,Melanoma,TP53 mutation-not-called,False,0.7914395905420992,repair-high / removal-high,0.982695480092231,0.5416666666666666,0.2300173124761719,0.83125,0.02439121513265,0.6868512110726643,0.705845226654,0.9134948096885812,0.6142589388696655,0.8723724048442907,0.982695480092231,0.769982687523828,0.02439121513265,-0.705845226654,0.2127127925684029,0.7302364417866499,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,False,False
ACH-000493,SNU423_LIVER,Liver,Hepatocellular Carcinoma,TP53 LoF/high-impact,True,0.7909998558246828,repair-high / removal-high,1.01413815481022,0.65,0.207250469327768,0.6479166666666667,0.0542922982428,0.7906574394463668,0.571030993387,0.7802768166089965,0.7203287197231834,0.7140967416378317,1.01413815481022,0.792749530672232,0.0542922982428,-0.571030993387,0.221388624137988,0.6253232916298,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,True,False,False
ACH-000123,COV434_OVARY,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,TP53 mutation-not-called,False,0.7886678200692041,repair-low / removal-high,0.91960360215552,0.1208333333333333,0.292133640729829,0.9833333333333332,-0.135324867772,0.0830449826989619,0.857421877699,0.967128027681661,0.1019391580161476,0.9752306805074972,0.91960360215552,0.7078663592701709,-0.135324867772,-0.857421877699,0.2117372428853491,0.722097009927,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
ACH-000503,BICR16_UPPER_AERODIGESTIVE_TRACT,Head and Neck,Head and Neck Squamous Cell Carcinoma,TP53 LoF/high-impact,True,0.7876658016147635,repair-low / removal-high,1.04589829146763,0.7375,0.2012293004996019,0.5791666666666667,-0.0789264357463,0.2439446366782006,0.645532318859,0.8650519031141869,0.4907223183391003,0.7221092848904268,1.04589829146763,0.798770699500398,-0.0789264357463,-0.645532318859,0.247127591967232,0.5666058831127,mean percentile-rank of secondary/primary repair-minus-removal deltas; decomposed into preservation and vulnerability ranks here,False,False,False
