drug_key,name,moa,target,eqcl_group,strict_repair,broad_repair,cytotoxic,n_cell_lines,median_logfc,mean_logfc,frac_logfc_ge0,frac_logfc_lt_minus1,frac_logfc_lt_minus05,primary_survival_preservation_score
BRD-K49111258-003-29-7,prazosin,adrenergic receptor antagonist,"ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, KCNH2, KCNH6, KCNH7",other,False,False,False,567,-0.768125254823,-0.7670198231468863,0.08112874779541446,0.30335097001763667,0.7072310405643739,-0.9550741084385201
BRD-K49119234-003-02-6,TMPH,,,other,False,False,False,565,0.290431729482,0.2746972777542103,0.7982300884955752,0.0035398230088495575,0.02831858407079646,0.6868919064731503
BRD-K49197823-001-09-8,CV-1808,adenosine receptor agonist,ADORA2A,other,False,False,False,565,0.0663594145473,0.032386012294502546,0.5681415929203539,0.010619469026548672,0.0920353982300885,0.34246560923756547
BRD-K49215523-001-04-2,GSK2636771,PI3K inhibitor,PIK3CB,other,False,False,False,563,0.0469598820927,0.015761687655640778,0.5541740674955595,0.015985790408525755,0.11190053285968028,0.3120575730340855
BRD-K49236613-001-02-3,6-iodo-nordihydrocapsaicin,TRPV antagonist,TRPV1,other,False,False,False,565,0.173751976206,0.17359311219387014,0.7079646017699115,0.0035398230088495575,0.04424778761061947,0.5250794098343186
BRD-K49294207-300-03-8,BIBU-1361,EGFR inhibitor,EGFR,other,False,False,False,563,-0.0593051206438,-0.16999031003257517,0.46003552397868563,0.13676731793960922,0.2912966252220249,0.0681371528908359
BRD-K49313711-001-05-4,ribitol,,,other,False,False,False,570,-0.38431065161949995,-0.3802922976509785,0.22280701754385965,0.11754385964912281,0.41403508771929826,-0.3610650375844122
BRD-K49328571-001-15-0,dasatinib,"Bcr-Abl kinase inhibitor, ephrin inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor, tyrosine kinase inhibitor","ABL1, ABL2, BLK, EPHA2, FGR, FRK, FYN, HCK, KIT, LCK, LYN, PDGFRB, SRC, SRMS, STAT5B, YES1",other,False,False,False,563,-1.67589444165,-1.7597527811824423,0.037300177619893425,0.7264653641207816,0.8792184724689165,-2.202093375930639
BRD-K49338325-001-03-4,etofibrate,PPAR receptor agonist,PPARA,broad repair/protective,False,True,False,557,0.347623841226,0.3656718965756322,0.8653500897666068,0.0,0.012567324955116697,0.7802988861093034
BRD-K49350383-001-13-7,thioguanine,purine antagonist,"IMPDH1, IMPDH2",other,False,False,False,563,-0.310637259001,-0.3792715973977659,0.4049733570159858,0.2877442273534636,0.42628774422735344,-0.3239587510081048
BRD-K49371609-003-03-8,PIK-75,"DNA protein kinase inhibitor, PI3K inhibitor","PIK3CA, PIK3CB, PIK3CD, PIK3CG, PRKDC",other,False,False,False,565,-3.58488696087,-3.6287941343288304,0.0,0.9929203539823008,1.0,-4.329577226356726
BRD-K49372556-001-04-1,mofezolac,cyclooxygenase inhibitor,PTGS1,broad repair/protective,False,True,False,548,0.007988309460425,-0.004521753906092792,0.5091240875912408,0.0,0.04927007299270073,0.2625503532560454
BRD-K49404994-001-10-9,levetiracetam,calcium channel blocker,"CACNA1B, SCN1A, SV2A",other,False,False,False,557,-0.363155445326,-0.380343097428151,0.1526032315978456,0.06104129263913824,0.35368043087971274,-0.3326347990064309
BRD-K49456274-001-01-9,pilaralisib,PI3K inhibitor,,other,False,False,False,557,-0.351128924789,-0.37993234475626375,0.15080789946140036,0.07719928186714542,0.3500897666068223,-0.33362443645865886
BRD-K49460120-001-02-5,10058-F4,c-Myc inhibitor,,other,False,False,False,570,0.0585339039213,0.04393033089435066,0.5596491228070175,0.008771929824561403,0.07719298245614035,0.33177951795638766
BRD-K49481516-004-18-3,galantamine,acetylcholinesterase inhibitor,"ACHE, BCHE, CHRNA1, CHRNA10, CHRNA2, CHRNA3, CHRNA4, CHRNA5, CHRNA6, CHRNA7, CHRNA9, CHRNB1, CHRNB2, CHRNB3, CHRNB4, CHRND, CHRNE, CHRNG",other,False,False,False,564,0.07899744843515,0.06436874866369467,0.5851063829787234,0.012411347517730497,0.09397163120567376,0.36224212928621385
BRD-K49504902-001-01-6,SEP-227900,D-Amino Acid Oxidase Inhibitor,DAO,other,False,False,False,557,-0.326985958124,-0.3565074273934267,0.13824057450628366,0.04308797127468582,0.3267504488330341,-0.2901816493268725
BRD-K49519144-001-04-6,LY2140023,glutamate receptor agonist,GRM3,other,False,False,False,538,0.2352391471035,0.23145625846861556,0.7565055762081785,0.0018587360594795538,0.022304832713754646,0.6120978831629796
BRD-K49522529-001-02-9,alfacalcidol,vitamin D receptor agonist,"CYP27B1, VDR",other,False,False,False,538,0.12103928749500001,0.07816422501325626,0.5855018587360595,0.0762081784386617,0.19516728624535315,0.3566340830340335
BRD-K49522529-001-03-7,alfacalcidol,vitamin D receptor agonist,"CYP27B1, VDR",other,False,False,False,569,0.236171482266,0.19141219222418904,0.6906854130052724,0.015817223198594025,0.08260105448154657,0.5696512713696906
BRD-K49545903-003-01-4,"4,4-pentamethylenepiperidine",M2 channel blocker,,other,False,False,False,565,0.0155095502133,0.00932539329006999,0.5221238938053098,0.010619469026548672,0.07079646017699115,0.2686068953460434
BRD-K49554218-001-01-0,carebastine,histamine receptor antagonist,HRH1,other,False,False,False,563,0.0572364966324,0.04940766117717043,0.5932504440497336,0.007104795737122558,0.0586145648312611,0.34853312185442487
BRD-K49555808-001-03-9,BMS-707035,HIV integrase inhibitor,,other,False,False,False,557,-0.659024344695,-0.7239860964555147,0.1490125673249551,0.30700179533213645,0.585278276481149,-0.8147694075316247
BRD-K49657628-001-14-8,tyrphostin-AG-18,"EGFR inhibitor, tyrosine kinase inhibitor",EGFR,other,False,False,False,563,-0.0353437691487,-0.053250607034199426,0.47424511545293074,0.021314387211367674,0.12255772646536411,0.1857929981692396
BRD-K49659468-436-01-2,TMC647055,RNA polymerase inhibitor,,other,False,False,False,548,0.074774201225,0.05366996641660989,0.5948905109489051,0.005474452554744526,0.06386861313868614,0.36811361728339415
BRD-K49668410-001-18-8,clarithromycin,bacterial 50S ribosomal subunit inhibitor,CYP3A4,other,False,False,False,572,-0.057453746013999996,-0.06074488123971,0.4353146853146853,0.006993006993006993,0.0944055944055944,0.15495884139858743
BRD-K49669041-001-08-4,BX-912,pyruvate dehydrogenase kinase inhibitor,"CDK2, CHEK1, GSK3B, KDR, PDK1, PDPK1",other,False,False,False,565,0.14482726931,0.010746751394193925,0.552212389380531,0.15575221238938053,0.27079646017699116,0.3041193047082301
BRD-K49671696-045-08-5,ketanserin,serotonin receptor antagonist,"ADRA1A, ADRA1B, ADRA1D, DRD1, DRD5, HTR1A, HTR1B, HTR1D, HTR2A, HTR2B, HTR2C, HTR5A, HTR7, SLC18A1, SLC18A2",other,False,False,False,563,0.205467360925,0.19759766297591305,0.7406749555950266,0.0017761989342806395,0.03197158081705151,0.5744726895218029
BRD-K49685476-001-15-9,TTNPB,retinoid receptor agonist,"RARA, RARB, RARG",other,False,False,False,563,0.0157590358987,-0.011269313026748757,0.5150976909413855,0.017761989342806393,0.1172291296625222,0.2599863893622879
BRD-K49702221-003-01-6,SNAP-94847,,"ADRA1A, DRD2",other,False,False,False,563,-0.0246030093219,-0.044597848458648795,0.47602131438721135,0.02664298401420959,0.15630550621669628,0.1934254098610485
BRD-K49738308-065-04-9,agmatine,nitric oxide synthase inhibitor,"ADRA2C, ASIC3, CACNA1B, CHRNA1, GRIN1, KCNJ1, NISCH",broad repair/protective,False,True,False,538,0.07964640473295,0.08466567328328854,0.587360594795539,0.007434944237918215,0.05947955390334572,0.3677504939522808
BRD-K49759007-001-11-9,4-hydroxy-phenazone,,,other,False,False,False,572,-0.17928462598150002,-0.1943356676221109,0.28496503496503495,0.033216783216783216,0.17482517482517482,-0.06171469591156996
BRD-K49783248-303-08-4,decamethonium,acetylcholine receptor agonist,"ACHE, CHRNA2",other,False,False,False,570,0.1651922852645,0.16540271723460925,0.7052631578947368,0.0017543859649122807,0.021052631578947368,0.5165080747381843
BRD-K49793107-402-02-6,caspofungin-acetate,"fungal 1,3-beta-D-glucan synthase inhibitor",,other,False,False,False,548,-0.02940975726095,-0.024239064518764963,0.4543795620437956,0.0036496350364963502,0.06386861313868614,0.19504279748357553
BRD-K49807096-003-15-5,benazepril,angiotensin converting enzyme inhibitor,ACE,other,False,False,False,563,-0.0369183795871,-0.037401481351794774,0.46181172291296624,0.015985790408525755,0.12433392539964476,0.18199813906298878
BRD-K49811169-004-06-6,NSC-9965,acetylcholine receptor antagonist,"CHRNA4, CHRNB2",other,False,False,False,569,0.282055166755,0.27651036093153025,0.8330404217926186,0.0,0.015817223198594025,0.6985753776513093
BRD-K49840922-001-05-1,etofylline-clofibrate,platelet aggregation inhibitor,PPARA,other,False,False,False,563,0.154980665649,0.1272612370734679,0.6625222024866785,0.0053285968028419185,0.04440497335701599,0.4822453192902078
BRD-K49841478-001-01-6,rosoxacin,topoisomerase inhibitor,,cytotoxic/removal-like,False,False,True,547,-0.0189784942047,-0.029895551630284473,0.4716636197440585,0.003656307129798903,0.062157221206581355,0.21411108531998008
BRD-K49865102-001-08-4,PD-0325901,MEK inhibitor,MAP2K1,other,False,False,False,562,-0.33239137751299996,-0.5029031059164565,0.4110320284697509,0.33274021352313166,0.45729537366548045,-0.37643052342047323
BRD-K49880111-236-09-2,cephapirin,bacterial cell wall synthesis inhibitor,,other,False,False,False,569,0.128021484225,0.14854454751648266,0.6977152899824253,0.0,0.033391915641476276,0.47687912921621267
BRD-K49945136-001-10-0,GR-113808,serotonin receptor antagonist,HTR4,other,False,False,False,562,-0.222149587606,-0.2163592225930048,0.2793594306049822,0.042704626334519574,0.23665480427046262,-0.1144983420543986
BRD-K49954789-001-02-9,mesna,antioxidant,,strict repair/protective,True,True,False,570,-0.27144882360800004,-0.3052399726790156,0.20526315789473684,0.04912280701754386,0.2807017543859649,-0.20565934992378954
BRD-K49962337-001-01-1,baicalin,beta glucuronidase inhibitor,PREP,other,False,False,False,574,0.05380354894725,0.04631965298613689,0.5696864111498258,0.006968641114982578,0.06445993031358885,0.3334202736859259
BRD-K49962337-001-02-9,baicalin,beta glucuronidase inhibitor,PREP,other,False,False,False,538,-0.038734219035,-0.12411110336331761,0.46096654275092935,0.0687732342007435,0.21561338289962825,0.14016912668990705
BRD-K50000283-001-04-4,PHA-767491,CDC inhibitor,"CDK1, RPS6KB1",other,False,False,False,574,-0.8176701805825,-0.9544511239971467,0.25435540069686413,0.4355400696864111,0.5888501742160279,-1.0171475324988764
BRD-K50010139-001-02-3,poziotinib,EGFR inhibitor,"EGFR, ERBB2, ERBB4",other,False,False,False,548,-0.4149290840745,-0.5825173929789725,0.2664233576642336,0.26094890510948904,0.4726277372262774,-0.47742908407449997
BRD-K50018155-003-02-1,RS-67506,serotonin receptor partial agonist,HTR4,other,False,False,False,571,0.0342775167695,-0.0014208905636758833,0.5288966725043783,0.021015761821366025,0.09807355516637478,0.2829640316556647
BRD-K50031829-001-01-6,PF-04447943,phosphodiesterase inhibitor,PDE9A,other,False,False,False,562,0.07765035780925,0.06992281905586843,0.594306049822064,0.010676156583629894,0.06227758007117438,0.3667962652825596
BRD-K50050533-001-02-1,docosanol,lipase clearing factor inhibitor,TLR7,other,False,False,False,538,0.06388627724915,0.03968429271508207,0.5687732342007435,0.0037174721189591076,0.06505576208178439,0.3454847902603025
BRD-K50055394-001-03-6,halopemide,phospholipase inhibitor,"PLD1, PLD2",other,False,False,False,548,0.14088040345449998,0.1435878873769043,0.6605839416058394,0.0,0.023722627737226276,0.4711723742574197
BRD-K50071428-001-03-3,abiraterone,androgen biosynthesis inhibitor,"CYP11B1, CYP17A1",other,False,False,False,565,-0.499086958513,-0.48145114295042063,0.10619469026548672,0.0920353982300885,0.49734513274336284,-0.5150161620528231
BRD-K50122911-001-01-2,boronophenylalanine,,,other,False,False,False,548,0.0592620298976,0.06293666645211902,0.6131386861313869,0.0018248175182481751,0.03832116788321168,0.3644627598246073
BRD-K50133271-001-18-7,tolfenamic-acid,"cyclooxygenase inhibitor, prostanoid receptor antagonist",,broad repair/protective,False,True,False,557,0.188686179459,0.19773625602290215,0.7324955116696589,0.0017953321364452424,0.03590664272890485,0.5535874361914954
BRD-K50135270-300-02-3,GBR-12935,dopamine uptake inhibitor,"AGTR1, SLC6A3",other,False,False,False,565,0.0571999938258,0.05292185498544994,0.5787610619469027,0.0035398230088495575,0.06902654867256637,0.34392565754261417
BRD-K50140147-001-10-1,NVP-TAE684,ALK tyrosine kinase receptor inhibitor,"ALK, INSR",other,False,False,False,565,-2.05939252718,-2.1354573628269047,0.02654867256637168,0.8389380530973451,0.9415929203539823,-2.675321730719823
BRD-K50163129-001-01-4,acrivastine,histamine receptor antagonist,HRH1,other,False,False,False,567,-0.0189391509363,-0.025751202705880067,0.47442680776014107,0.008818342151675485,0.08112874779541446,0.21166049633001394
BRD-K50168500-001-07-9,canertinib,EGFR inhibitor,"AKT1, EGFR, ERBB2, ERBB4",other,False,False,False,569,-0.0594862284577,-0.15517752085993797,0.46221441124780316,0.10193321616871705,0.24253075571177504,0.0951710650396638
BRD-K50293352-300-02-1,MM77,serotonin receptor antagonist,HTR1A,other,False,False,False,571,-0.202832180887,-0.23070978446558313,0.2732049036777583,0.0297723292469352,0.2276707530647986,-0.08855897598332226
BRD-K50325075-001-02-1,UCL-2077,slow afterhyperpolarization channel blocker,,other,False,False,False,570,0.06703489810645,0.03980139186396645,0.5807017543859649,0.0035087719298245615,0.07543859649122807,0.35475419635206407
BRD-K50388907-001-30-4,fenofibrate,PPAR receptor agonist,"MMP25, PPARA",broad repair/protective,False,True,False,550,-0.369786136458,-0.3968546828857164,0.22363636363636363,0.11090909090909092,0.38727272727272727,-0.3411497728216364
BRD-K50398167-236-22-7,meclofenamic-acid,"cyclooxygenase inhibitor, prostanoid receptor antagonist","ALOX5, CNR1, KCNQ2, KCNQ3, PTGS1, PTGS2",broad repair/protective,False,True,False,563,-0.0630717476937,-0.07363686721497809,0.41563055062166965,0.015985790408525755,0.11545293072824156,0.1327541848107405
BRD-K50406511-001-26-0,hycanthone,RNA synthesis inhibitor,,other,False,False,False,569,0.319264773213,0.26503513222915354,0.7381370826010545,0.029876977152899824,0.08260105448154657,0.6659255816488524
BRD-K50417881-003-17-4,eticlopride,dopamine receptor antagonist,"DRD2, DRD3, DRD4",other,False,False,False,565,0.292142044082,0.2804699893732954,0.7929203539823009,0.0017699115044247787,0.024778761061946902,0.6872747874448318
BRD-K50422030-001-05-3,clomethiazole,"GABA receptor antagonist, GABA receptor modulator",GABRA1,other,False,False,False,563,0.0193052528583,0.020836773871330518,0.5204262877442274,0.003552397868561279,0.0674955595026643,0.2768540983289927
BRD-K50489389-001-01-8,ranirestat,aldose reductase inhibitor,AKR1B1,other,False,False,False,548,-0.0385392561749,-0.05606922867222045,0.4306569343065693,0.0018248175182481751,0.07846715328467153,0.17542059783969852
BRD-K50495309-001-02-0,SRC-kinase-inhibitor-I,src inhibitor,"CSK, LCK, RIPK2",other,False,False,False,571,-0.0951192197727,-0.10510830962964822,0.4238178633975482,0.028021015761821366,0.159369527145359,0.09577395010470806
BRD-K50498985-001-03-3,taladegib,smoothened receptor antagonist,"DHH, IHH, SMO",other,False,False,False,562,-0.0530114761315,-0.04459260228138508,0.4555160142348754,0.021352313167259787,0.12633451957295375,0.15873229611049286
BRD-K50564936-001-01-6,E-2012,gamma secretase modulator,"APH1A, APH1B, PSENEN",other,False,False,False,563,0.0827580316956,0.0813779187011713,0.5861456483126111,0.007104795737122558,0.07282415630550622,0.37050225904906364
BRD-K50590187-001-19-9,capsaicin,TRPV agonist,"CFTR, TRPV1",other,False,False,False,563,-0.109619653557,-0.12305016618823741,0.3960923623445826,0.02664298401420959,0.16163410301953818,0.06844428960463411
BRD-K50631926-001-02-3,PIK-294,PI3K inhibitor,"PIK3CB, PIK3CD, PIK3CG",other,False,False,False,574,-0.07208834440709999,-0.0829424720146247,0.42334494773519166,0.017421602787456445,0.1445993031358885,0.1265179273699035
BRD-K50660797-001-05-1,epicatechin-gallate-(-),bacterial DNA gyrase inhibitor,"BACE1, FASN",other,False,False,False,548,0.0191165346726,-0.0022825645294507852,0.5273722627737226,0.0072992700729927005,0.058394160583941604,0.27732821350471676
BRD-K50677762-001-01-5,oxiracetam,acetylcholine receptor agonist,,other,False,False,False,565,-1.47536961197,-1.5650634333023627,0.09734513274336283,0.6442477876106195,0.8,-1.9098828863062831
BRD-K50785021-001-02-1,cyclamic-acid,,,other,False,False,False,574,0.3381708064365,0.32122201860218996,0.8327526132404182,0.0,0.02613240418118467,0.7545471130567091
BRD-K50813454-001-01-9,amflutizole,xanthine oxidase inhibitor,XDH,other,False,False,False,547,0.0104915670887,-0.00037850384034267395,0.5246800731261426,0.0018281535648994515,0.04753199268738574,0.27146048847809673
BRD-K50817623-303-05-7,pancuronium,acetylcholine receptor antagonist,"CHRM2, CHRM3, CHRNA1, CHRNA2",other,False,False,False,538,0.3830679691885,0.36522577566737646,0.8382899628252788,0.0,0.020446096654275093,0.8022129506011394
BRD-K50836978-001-02-5,purvalanol-a,CDK inhibitor,"CDK1, CDK2, CDK4, CDK5, CSNK1G3, RPS6KA1, SRC",other,False,False,False,571,0.0431996117356,0.04292014115478638,0.5516637478108581,0.008756567425569177,0.09632224168126094,0.3124640600718522
BRD-K50850824-237-04-8,acesulfame-potassium,,,other,False,False,False,538,-0.9473277824845,-0.9548721810007393,0.11338289962825279,0.4684014869888476,0.7156133828996283,-1.2419374479120093
BRD-K50853363-001-02-3,dienogest,progesterone receptor agonist,PGR,other,False,False,False,569,-1.41890373517,-1.467799232280045,0.04569420035149385,0.687170474516696,0.8558875219683656,-1.911434490881775
BRD-K50859149-001-19-5,sulfafurazole,bacterial antifolate,,other,False,False,False,569,0.0921996383089,0.09881003621456988,0.6221441124780316,0.0035149384885764497,0.02460456942003515,0.40063549068148346
BRD-K50866992-003-09-5,tropisetron,serotonin receptor antagonist,"GLRA1, GLRA2, GLRB, HTR3A, HTR4",other,False,False,False,565,-0.0064731078306,-0.0046232556124753505,0.48849557522123893,0.007079646017699115,0.08141592920353982,0.2324649452667451
BRD-K50866992-003-10-3,tropisetron,serotonin receptor antagonist,"GLRA1, GLRA2, GLRB, HTR3A, HTR4",other,False,False,False,565,0.209917275538,0.1931799576559906,0.7185840707964601,0.0035398230088495575,0.047787610619469026,0.5665544436795928
BRD-K50891186-001-04-4,GR-103691,dopamine receptor antagonist,DRD3,other,False,False,False,569,0.0981188053997,0.09851465627251088,0.5940246045694201,0.008787346221441126,0.061511423550087874,0.38854059801832924
BRD-K50938287-036-13-8,sumatriptan,serotonin receptor agonist,"HTR1A, HTR1B, HTR1D, HTR1E, HTR1F, HTR5A, HTR6, HTR7",other,False,False,False,569,0.140937273124,0.14691068429380408,0.6889279437609842,0.0017574692442882249,0.03163444639718805,0.4840831430712759
BRD-K50938786-003-11-8,ropivacaine,sodium channel blocker,SCN10A,other,False,False,False,573,-0.0766733768772,-0.07452791354258144,0.4223385689354276,0.03664921465968586,0.15532286212914484,0.1070089965957494
BRD-K51033547-003-02-6,tramadol,"norepinephrine reputake inhibitor, opioid receptor agonist, serotonin reuptake inhibitor","CHRFAM7A, CHRM3, GRIN3A, HTR2C, OPRD1, OPRK1, OPRM1, SLC6A2, SLC6A4",other,False,False,False,574,-0.05423988849995,-0.07452992998934806,0.4355400696864111,0.0313588850174216,0.15505226480836237,0.14001098258018937
BRD-K51040301-001-02-1,cobicistat,cytochrome P450 inhibitor,"CYP3A4, CYP3A43, CYP3A5, CYP3A7",other,False,False,False,574,0.0291943466822,0.0019947332394487337,0.5296167247386759,0.010452961672473868,0.10627177700348432,0.2861629877971826
BRD-K51087630-001-01-6,tirasemtiv,troponin activator,,other,False,False,False,550,-0.256879837664,-0.2791296574956549,0.23636363636363636,0.05454545454545454,0.2672727272727273,-0.17960711039127275
BRD-K51143828-003-03-1,lurasidone,"dopamine receptor antagonist, serotonin receptor antagonist","ADRA2A, ADRA2C, DRD2, HTR1A, HTR2A, HTR7",other,False,False,False,547,-0.371508924201,-0.385670327718303,0.17550274223034734,0.09140767824497258,0.37477148080438755,-0.35231331176955577
BRD-K51199656-003-01-4,fluoromethylcholine,,,other,False,False,False,563,0.0798144702697,0.060668477172543096,0.605683836589698,0.014209591474245116,0.07815275310834814,0.3719991949588652
BRD-K51207550-001-23-0,ethionamide,mycolic synthesis inhibitor,,other,False,False,False,569,-0.0481217191673,-0.06425714740731792,0.45166959578207383,0.012302284710017574,0.11423550087873462,0.16848636519122376
BRD-K51247865-001-01-2,ipragliflozin-l-proline,sodium/glucose cotransporter inhibitor,SLC5A2,other,False,False,False,574,-0.07170970875155,-0.09517757339974653,0.4059233449477352,0.017421602787456445,0.10801393728222997,0.11818576163172526
BRD-K51263939-001-08-6,sarcosine,Glycine transporter 1 inhibitor,SLC6A9,other,False,False,False,569,0.126611406376,0.12815190207421864,0.6731107205623902,0.005272407732864675,0.03866432337434095,0.4592124608575466
BRD-K51313569-003-03-3,palbociclib,CDK inhibitor,"CDK4, CDK6",other,False,False,False,569,0.274803002436,0.27556173098715364,0.6625659050966608,0.03163444639718805,0.1265377855887522,0.5823601201864393
BRD-K51318897-001-15-3,fenbendazole,tubulin polymerization inhibitor,TUBB,cytotoxic/removal-like,False,False,True,550,-1.6579754706499998,-1.7168101353932337,0.06909090909090909,0.7218181818181818,0.8636363636363636,-2.1647936524681817
BRD-K51324732-001-01-0,meglitinide,potassium channel blocker,CCR2,other,False,False,False,569,-0.263207548776,-0.27716492098388457,0.3304042179261863,0.1265377855887522,0.3444639718804921,-0.192908779004471
BRD-K51333959-003-01-3,siramesine,sigma receptor antagonist,"ADRA1A, ADRA1B, ADRA1D",other,False,False,False,574,0.012406615530215,0.014266998230744513,0.5052264808362369,0.003484320557491289,0.09059233449477352,0.262406615530215
BRD-K51350053-048-16-5,toremifene,"estrogen receptor antagonist, selective estrogen receptor modulator (SERM)",ESR1,other,False,False,False,574,-0.02496888165075,-0.02854360405104923,0.4721254355400697,0.01916376306620209,0.1254355400696864,0.19672101381963328
BRD-K51431759-001-02-9,dextrose,,,other,False,False,False,565,0.100212075193,0.08012380686380026,0.6053097345132743,0.0035398230088495575,0.061946902654867256,0.400212075193
BRD-K51471001-303-04-7,demecarium,acetylcholinesterase inhibitor,"ACHE, BCHE",other,False,False,False,565,-0.653283171444,-0.6814169612071741,0.10088495575221239,0.25486725663716814,0.6247787610619469,-0.7939911360457699
BRD-K51474575-001-10-4,taurine,antioxidant,,strict repair/protective,True,True,False,565,0.229818164009,0.219350431192125,0.7221238938053097,0.0035398230088495575,0.035398230088495575,0.5882252436550176
BRD-K51485625-001-08-4,ritonavir,HIV protease inhibitor,"CYP1A2, CYP2B6, CYP2C19, CYP2C8, CYP2C9, CYP2D6, CYP2E1, CYP3A4, CYP3A5, CYP3A7",other,False,False,False,574,-0.27570021323750005,-0.2795332050506065,0.25435540069686413,0.05226480836236934,0.29965156794425085,-0.187721119160845
BRD-K51486818-003-02-8,lazabemide,monoamine oxidase inhibitor,MAOB,other,False,False,False,565,-0.438103679842,-0.44410098733061554,0.17168141592920355,0.12743362831858407,0.4495575221238938,-0.4478381931163362
BRD-K51541829-050-01-0,Ro-25-6981,,GRIN2B,other,False,False,False,571,0.196011060942,0.18608992383018133,0.7302977232924693,0.0,0.03852889667250438,0.5611599225882347
BRD-K51544265-001-04-2,cabozantinib,"RET tyrosine kinase inhibitor, VEGFR inhibitor","KDR, MET",other,False,False,False,555,-0.0187445867762,-0.08002756122603431,0.4864864864864865,0.07207207207207207,0.18558558558558558,0.1704446024129892
BRD-K51575138-001-13-2,TPCA-1,IKK inhibitor,IKBKB,broad repair/protective,False,True,False,574,0.227620589115,0.18257727741246135,0.6533101045296167,0.05400696864111498,0.14634146341463414,0.5137704148989721
BRD-K51579475-003-02-4,dapoxetine,selective serotonin reuptake inhibitor (SSRI),"HTR1A, HTR1B, HTR2C, SLC6A4",other,False,False,False,573,-0.11367646672,-0.12018177848807315,0.3769633507853403,0.029668411867364748,0.15881326352530542,0.052553899772146605
BRD-K51662849-001-05-4,ilomastat,matrix metalloprotease inhibitor,"ACAN, ADAM28, MMP1, MMP12, MMP13, MMP14, MMP2, MMP3, MMP8, MMP9",other,False,False,False,550,-0.367672290851,-0.3821013904105568,0.15636363636363637,0.08181818181818182,0.36727272727272725,-0.35085410903281816
BRD-K51662849-001-08-8,ilomastat,matrix metalloprotease inhibitor,"ACAN, ADAM28, MMP1, MMP12, MMP13, MMP14, MMP2, MMP3, MMP8, MMP9",other,False,False,False,536,-0.1742498275405,-0.19933180338597153,0.3358208955223881,0.054104477611940295,0.2574626865671642,-0.04691773798826118
BRD-K51671335-001-10-6,levosulpiride,dopamine receptor antagonist,"CA1, CA12, CA7, DRD2, DRD3",other,False,False,False,571,0.143366198333,0.1325810967490719,0.6690017513134852,0.0017513134851138354,0.05779334500875657,0.4765535888759072
BRD-K51677086-001-12-0,erythromycin-ethylsuccinate,"cytochrome P450 inhibitor, protein synthesis inhibitor","ABCB1, ALB, CYP3A4, CYP51A1, KCNH2, MLNR, SLC47A1",other,False,False,False,550,-0.1423667442725,-0.13971231735664208,0.35454545454545455,0.02727272727272727,0.15818181818181817,0.01445143754568181
BRD-K51730347-001-06-4,diphencyprone,immunostimulant,,other,False,False,False,548,-0.0435082700689,-0.053123527142360405,0.4470802919708029,0.0018248175182481751,0.08576642335766424,0.1786632627778153
BRD-K51747290-001-12-3,hydroxyurea,ribonucleotide reductase inhibitor,"RRM1, RRM2, RRM2B",other,False,False,False,538,-0.35482722455750004,-0.34686725194858686,0.20817843866171004,0.05947955390334572,0.36988847583643125,-0.2953476706541543
BRD-K51747290-001-13-1,hydroxyurea,ribonucleotide reductase inhibitor,"RRM1, RRM2, RRM2B",other,False,False,False,550,-0.1554266865525,-0.16565056093314437,0.31636363636363635,0.02909090909090909,0.18,-0.019063050188863645
BRD-K51751936-001-09-1,alfadolone-acetate,benzodiazepine receptor agonist,,other,False,False,False,574,0.1936479918125,0.1649318755070325,0.7020905923344948,0.006968641114982578,0.04355400696864112,0.5394668071435105
BRD-K51770398-001-01-9,JNJ-17203212,TRPV antagonist,TRPV1,other,False,False,False,563,-0.509790285343,-0.5232041929533077,0.13321492007104796,0.14742451154529307,0.5097690941385435,-0.5537512089664458
BRD-K51784806-001-01-6,alacepril,angiotensin converting enzyme inhibitor,ACE,other,False,False,False,547,-0.0191664756916,-0.02263999603164074,0.4753199268738574,0.003656307129798903,0.06764168190127971,0.2157512573979795
BRD-K51791723-003-01-7,P276-00,CDK inhibitor,"CDK1, CDK4, CDK9",other,False,False,False,571,-3.54532941655,-3.509436038693229,0.0070052539404553416,0.9719789842381786,0.9842381786339754,-4.270811027758406
BRD-K51885093-001-11-2,quinolinic-acid,glutamate receptor agonist,,other,False,False,False,574,0.10739866094049999,0.1126489214963778,0.6480836236933798,0.003484320557491289,0.050522648083623695,0.42882723236907144
BRD-K51899933-001-02-6,azeliragon,RAGE receptor antagonist,AGER,other,False,False,False,547,0.0859977306741,0.08259284255853148,0.6179159049360147,0.0,0.04753199268738574,0.3949556831421073
BRD-K51911221-001-01-2,nemorubicin,topoisomerase inhibitor,"TOP1, TOP2A",cytotoxic/removal-like,False,False,True,574,-4.159996113545,-4.176996749277869,0.0017421602787456446,0.9965156794425087,0.9965156794425087,-4.906511792987509
BRD-K51918615-303-02-9,iodophenpropit,histamine receptor antagonist,"HRH3, HRH4",other,False,False,False,561,-0.20347987599,-0.2102241421399273,0.3137254901960784,0.044563279857397504,0.22994652406417113,-0.08003959078500891
